,Name,Platform,Year,Lumino+E1,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13948,The Dukes of Hazzard 2: Daisy Dukes It Out,PS,2000,Racing,SouthPeak Games,0.17,0.11,0,0.02,0.3
13949,The Dukes of Hazzard: Racing for Home,PS,1999,Racing,Ubisoft,0.99,0.16,0,0.04,1.19
13950,The Dukes of Hazzard: Return of the General Lee,PS2,2004,Racing,Ubisoft,0.11,0.08,0,0.03,0.21
13951,The Dukes of Hazzard: Return of the General Lee,XB,2004,Racing,Ubisoft,0.06,0.02,0,0,0.08
13952,The Elder Scrolls 3: Morrowind,XB,2002,Role-Playing,Ubisoft,2.09,0.63,0.03,0.11,2.86
13953,The Elder Scrolls 4: Oblivion,PS3,2007,Role-Playing,Ubisoft,1.69,0.87,0.14,0.42,3.12
13954,The Elder Scrolls 4: Oblivion,X360,2006,Role-Playing,Take-Two Interactive,2.82,1.05,0.13,0.4,4.39
13955,The Elder Scrolls 4: Oblivion,PC,2006,Role-Playing,Take-Two Interactive,0.01,0.2,0,0.05,0.26
13956,The Elder Scrolls Online,PS4,2015,Role-Playing,Bethesda Softworks,0.66,0.78,0,0.28,1.72
13957,The Elder Scrolls Online,XOne,2015,Role-Playing,Bethesda Softworks,0.77,0.38,0,0.12,1.27
13958,The Elder Scrolls Online,PC,2014,Role-Playing,Bethesda Softworks,0.32,0.48,0,0.09,0.9
13959,The Elder Scrolls 5: Skyrim,X360,2011,Role-Playing,Bethesda Softworks,5.03,2.86,0.1,0.85,8.84
13960,The Elder Scrolls 5: Skyrim,PS3,2011,Role-Playing,Bethesda Softworks,2.55,2.71,0.25,1.05,6.56
13961,The Elder Scrolls 5: Skyrim,PC,2011,Role-Playing,Bethesda Softworks,1.15,2.09,0,0.64,3.88
13962,The Evil Within,PS4,2014,Action,Bethesda Softworks,0.55,0.84,0.11,0.31,1.81
13963,The Evil Within,PS3,2014,Action,Bethesda Softworks,0.26,0.39,0.12,0.14,0.92
13964,The Evil Within,XOne,2014,Action,Bethesda Softworks,0.35,0.25,0,0.05,0.65
13965,The Evil Within,X360,2014,Action,Bethesda Softworks,0.25,0.2,0.01,0.04,0.5
13966,The Evil Within,PC,2014,Action,Bethesda Softworks,0.09,0.16,0,0.02,0.27
13967,The Eye of Judgment (Playstation Camera),PS3,2007,Misc,Sony Computer Entertainment,0.28,0,0.02,0.03,0.34
13968,The Eye of Judgment: Legends,PSP,2010,Strategy,Sony Computer Entertainment,0,0,0.01,0,0.01
13969,The Fairly Odd Parents: Breakin Da Rules,PS2,2003,Platform,THQ,0.33,0.25,0,0.09,0.67
13970,The Fairly Odd Parents: Breakin Da Rules,XB,2003,Platform,THQ,0.08,0.02,0,0,0.11
13971,The Fairly Odd Parents: Breakin' Da Rules,GBA,2003,Platform,THQ,0.39,0.14,0,0.01,0.54
13972,The Fairly Odd Parents: Clash with the Anti-World,GBA,2005,Adventure,THQ,0.11,0.04,0,0,0.15
13973,The Fairly Odd Parents: Enter the Cleft,GBA,2002,Platform,THQ,0.14,0.05,0,0,0.2
13974,The Fairly Odd Parents: Shadow Showdown,PS2,2004,Platform,THQ,0.17,0.13,0,0.04,0.35
13975,The Fairly Odd Parents: Shadow Showdown,GBA,2004,Platform,THQ,0.25,0.09,0,0.01,0.34
13976,The Fairly Odd Parents: Shadow Showdown,GC,2004,Platform,THQ,0.16,0.04,0,0.01,0.2
13977,The Fairly OddParents: Breakin' Da Rules,GC,2003,Platform,THQ,0.16,0.04,0,0.01,0.21
13978,The Fast and the Furious,PSP,2007,Racing,Deep Silver,0.02,0,0,0,0.02
13979,The Fast and the Furious,PS2,2006,Racing,Namco Bandai Games,0.03,0.02,0,0.01,0.06
13980,The Fifth Element,PS,1998,Action,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14
13981,The Fight: Lights Out,PS3,2010,Fighting,Sony Computer Entertainment,0.29,0.22,0,0.09,0.6
13982,The Final Fantasy Legend,GB,1989,Role-Playing,SquareSoft,0,0,1.1,0,1.1
13983,The Final Round,PS,1996,Sports,Konami Digital Entertainment,0.04,0.03,0,0,0.07
13984,The First Templar,X360,2011,Action,Kalypso Media,0.06,0.04,0,0.01,0.11
13985,The First Templar,PC,2011,Action,Kalypso Media,0.06,0.01,0,0.01,0.08
13986,The Flintstones: Bedrock Bowling,PS,2000,Sports,Ubisoft,0.07,0.05,0,0.01,0.13
13987,The Flintstones: Big Trouble in Bedrock,GBA,2001,Platform,Swing! Entertainment,0.02,0.01,0,0,0.03
13988,The Game of Life,PS,1998,Trivia/Board Game,Unknown,0.46,0.31,0,0.05,0.83
13989,The Game of Life / Yahtzee / Payday,GBA,2005,Compilation,Zoo Digital Publishing,0.13,0.05,0,0,0.18
13990,The Getaway,PS2,2002,Action,Sony Computer Entertainment,1.23,1.77,0.05,0.49,3.54
13991,The Getaway: Black Monday,PS2,2004,Action,Sony Computer Entertainment,0.39,1.01,0.02,0.36,1.78
13992,The God of War Trilogy,PS3,2010,Action,Sony Computer Entertainment,0,0.07,0.03,0.02,0.12
13993,The Godfather,PS2,2006,Action,Electronic Arts,1.28,0.05,0.01,0.21,1.56
13997,The Godfather,X360,2006,Action,Electronic Arts,0.2,0.02,0.01,0.02,0.25
13998,The Godfather,XB,2006,Action,Electronic Arts,0.33,0.1,0,0.02,0.44
13999,The Godfather 2,X360,2009,Action,Electronic Arts,0.47,0.24,0.01,0.08,0.79
14000,The Godfather 2,PS3,2009,Action,Electronic Arts,0.41,0.22,0.01,0.11,0.75
14001,The Godfather: Blackhand Edition,Wii,2007,Adventure,Electronic Arts,0.14,0,0,0.01,0.16
14002,The Godfather: Dons Edition,PS3,2007,Action,Electronic Arts,0.25,0.02,0,0.03,0.29
14003,The Godfather: Mob Wars,PSP,2006,Action,Electronic Arts,0.09,0.01,0,0.01,0.11
14004,The Golden Compass,DS,2007,Action,Sega,0.28,0.25,0,0.06,0.6
14005,The Golden Compass,Wii,2007,Action,Sega,0.26,0.28,0,0.07,0.6
14006,The Golden Compass,PS2,2007,Action,Sega,0.13,0,0,0.39,0.52
14007,The Golden Compass,X360,2007,Action,Sega,0.3,0.12,0,0.04,0.46
14008,The Golden Compass,PSP,2007,Action,Sega,0.11,0.16,0,0.1,0.38
14009,The Golden Compass,PS3,2007,Action,Sega,0.14,0.1,0,0.05,0.29
14010,The Golf Club,PS4,2014,Sports,Unknown,0.05,0.02,0,0.01,0.08
14011,The Golf Club,XOne,2014,Sports,Unknown,0.02,0,0,0,0.03
14012,The Granstream Saga,PS,1997,Role-Playing,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14
14013,The Great Battle Gaiden 2: Matsuri da Wasshoi,SNES,1994,Action,Banpresto,0,0,0.03,0,0.03
14014,The Great Escape,PS2,2003,Action,SCi,0.1,0.07,0,0.02,0.2
14015,The Great Escape,XB,2003,Action,SCi,0.05,0.01,0,0,0.06
14016,The Great Mystery Hidden Object Package 5,PC,2015,Adventure,Rondomedia,0,0.03,0,0,0.03
14017,The Grim Adventures of Billy & Mandy,GC,2006,Action,Midway Games,0.13,0.03,0,0,0.17
14018,The Grim Adventures of Billy & Mandy,Wii,2006,Action,Midway Games,0.04,0,0,0,0.05
14019,The Grinch,PS,1999,Adventure,Konami Digital Entertainment,0.29,0.2,0,0.03,0.52
14020,The Guided Fate Paradox,PS3,2013,Role-Playing,Nippon Ichi Software,0,0,0.06,0,0.07
14021,The Gunstringer,X360,2011,Shooter,Microsoft Game Studios,0.26,0.11,0,0.04,0.41
14022,The Guy Game,PS2,2004,Trivia/Board Game,Gathering of Developers,0.07,0.05,0,0.02,0.13
14023,The Guy Game,XB,2004,Trivia/Board Game,Gathering of Developers,0.05,0.02,0,0,0.07
14024,The Hardy Boys: The Hidden Theft,Wii,2009,Adventure,The Adventure Company,0.07,0.03,0,0.01,0.11
14025,The Hardy Boys: Treasure on the Tracks,DS,2009,Adventure,Sega,0.11,0,0,0.01,0.11
14026,The Haunted: Hell's Reach,PC,2011,Shooter,Visco,0.02,0,0,0,0.02
14027,The Heavy Rain and Beyond: Two Souls Collection,PS4,2016,Action,Sony Computer Entertainment,0,0.16,0,0.03,0.19
14028,The Hidden,3DS,2011,Adventure,Majesco Entertainment,0.08,0,0,0,0.08
14029,The History Channel: Battle for the Pacific,PS3,2008,Shooter,Activision,0.07,0,0,0.01,0.07
14030,The History Channel: Battle for the Pacific,Wii,2007,Shooter,Activision,0.1,0,0,0.01,0.11
14031,The History Channel: Battle for the Pacific,X360,2007,Shooter,Activision,0.05,0,0,0,0.06
14032,The History Channel: Civil War - A Nation Divided,X360,2006,Shooter,Activision,0.13,0,0,0.01,0.14
14033,The History Channel: Civil War - Secret Missions,PS3,2008,Shooter,Activision,0.09,0,0,0.01,0.1
14034,The History Channel: Great Battles - Medieval,PS3,2011,Strategy,Slitherine Software,0,0.04,0,0.01,0.05
14035,The History Channel: Great Battles - Medieval,X360,2010,Strategy,Slitherine Software,0.08,0.04,0,0.01,0.13
14036,The Hobbit,PS2,2003,Platform,Vivendi Games,0.26,0.2,0,0.07,0.54
14037,The Hobbit,XB,2003,Platform,Vivendi Games,0.18,0.05,0,0.01,0.24
14038,The Hobbit,GBA,2003,Platform,Vivendi Games,0.14,0.05,0,0,0.19
14039,The Hobbit,GC,2003,Platform,Vivendi Games,0.13,0.03,0,0,0.17
14040,The House of the Dead,SAT,1997,Shooter,Sega,0,0,0.13,0,0.13
14041,The House of the Dead 2,DC,1998,Shooter,Sega,0,0,0.26,0,0.26
14042,The House of the Dead 2 & 3 Return,Wii,2008,Shooter,Sega,0.78,0.5,0.03,0.15,1.47
14043,The House of The Dead 3,XB,2002,Shooter,Sega,0.29,0.08,0,0.01,0.39
14044,The House of the Dead: Overkill,Wii,2009,Shooter,Sega,0.46,0.31,0.02,0.09,0.87
14045,The House of the Dead: Overkill - Extended Cut,PS3,2011,Shooter,Sega,0.15,0.17,0,0.06,0.38
14046,The Humans: Meet the Ancestors!,DS,2009,Puzzle,Deep Silver,0.01,0,0,0,0.01
14047,The Hustle: Detroit Streets,PS2,2006,Sports,Activision,0.02,0.02,0,0.01,0.04
14048,The Hustle: Detroit Streets,XB,2006,Sports,Activision,0.01,0,0,0,0.02
14049,The Hustle: Detroit Streets,PSP,2005,Sports,Deep Silver,0.07,0,0,0.01,0.08
14050,The ICO & Shadow of the Colossus Collection,PS3,2011,Adventure,Sony Computer Entertainment,0.67,0.37,0.13,0.17,1.35
14051,The Idolm@ster,X360,2007,Simulation,Namco Bandai Games,0,0,0.08,0,0.08
14052,The Idolm@ster 2,PS3,2011,Simulation,Namco Bandai Games,0,0,0.16,0,0.16
14053,The Idolm@ster SP: Wandering Star / Perfect Sun / Missing Moon,PSP,2009,Adventure,Namco Bandai Games,0,0,0.23,0,0.23
14054,The Idolm@ster: Dearly Stars,DS,2009,Adventure,Namco Bandai Games,0,0,0.05,0,0.05
14055,The IdolM@ster: Gravure For You! Vol. 6,PS3,2012,Action,Namco Bandai Games,0,0,0.03,0,0.03
14056,The Idolm@ster: Live for You!,X360,2008,Simulation,Namco Bandai Games,0,0,0.07,0,0.07
14057,The Idolm@ster: Must Songs - Red Board / Blue Board,PSV,2015,Simulation,Namco Bandai Games,0,0,0.04,0,0.04
14058,The IdolM@ster: One for All,PS3,2014,Simulation,Namco Bandai Games,0,0,0.13,0,0.13
14059,The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,PSP,2012,Action,Namco Bandai Games,0,0,0.17,0,0.17
14060,The Idolmaster 2,X360,2011,Simulation,Namco Bandai Games,0,0,0.05,0,0.05
14061,The Idolmaster: Gravure For You! Vol. 2,PS3,2011,Simulation,Namco Bandai Games,0,0,0.05,0,0.05
14062,The Idolmaster: Gravure For You! Vol. 3,PS3,2011,Simulation,Namco Bandai Games,0,0,0.08,0,0.08
14063,The Idolmaster: Gravure For You! Vol. 4,PS3,2012,Simulation,Namco Bandai Games,0,0,0.03,0,0.03
14064,The Idolmaster: Gravure For You! Vol. 5,PS3,2012,Simulation,Namco Bandai Games,0,0,0.03,0,0.03
14065,The Idolmaster: Gravure For You! Vol.7,PS3,2012,Simulation,Namco Bandai Games,0,0,0.02,0,0.02
14066,The Idolmaster: Gravure For You! Vol.8,PS3,2012,Simulation,Namco Bandai Games,0,0,0.02,0,0.02
14067,The Idolmaster: Gravure For You! Vol.9,PS3,2012,Simulation,Namco Bandai Games,0,0,0.02,0,0.02
14068,The Idolmaster: Platinum Stars,PS4,2016,Simulation,Namco Bandai Games,0,0,0.09,0,0.09
14069,The Incredible Hulk,PS2,2008,Action,Sega,0.32,0.01,0,0.05,0.38
14070,The Incredible Hulk,Wii,2008,Action,Sega,0.28,0.01,0,0.02,0.31
14071,The Incredible Hulk,PS3,2008,Action,Sega,0.22,0.03,0,0.03,0.27
14072,The Incredible Hulk,X360,2008,Action,Sega,0.22,0.03,0,0.02,0.27
14073,The Incredible Hulk,DS,2008,Action,Sega,0.22,0,0,0.02,0.24
14074,The Incredible Hulk,GBA,2003,Action,Universal Interactive,0.4,0.15,0,0.01,0.56
14075,The Incredible Hulk: The Pantheon Saga,PS,1996,Action,Eidos Interactive,0.09,0.06,0,0.01,0.16
14076,The Incredible Hulk: Ultimate Destruction,PS2,2005,Action,Vivendi Games,0.26,0.2,0,0.07,0.54
14077,The Incredible Hulk: Ultimate Destruction,XB,2005,Action,Vivendi Games,0.17,0.05,0,0.01,0.23
14078,The Incredible Hulk: Ultimate Destruction,GC,2005,Action,Vivendi Games,0.11,0.03,0,0,0.15
14079,The Incredibles,PS2,2004,Action,THQ,0.96,1.08,0.04,0.3,2.37
14080,The Incredibles,GBA,2004,Action,THQ,1.15,0.77,0.04,0.1,2.06
14081,The Incredibles,GC,2004,Action,THQ,0.65,0.17,0,0.02,0.84
14082,The Incredibles: Rise of the Underminer,GBA,2005,Action,THQ,0.29,0.11,0,0.01,0.4
14083,The Incredibles: Rise of the Underminer,PS2,2005,Action,THQ,0.18,0.14,0,0.05,0.36
14084,The Incredibles: Rise of the Underminer,GC,2005,Action,THQ,0.12,0.03,0,0,0.16
14085,The Incredibles: Rise of the Underminer,DS,2005,Action,THQ,0.13,0.01,0,0.01,0.15
14086,The Incredibles: Rise of the Underminer,XB,2005,Action,THQ,0.06,0.02,0,0,0.09
14087,The Incredibles: Rise of the Underminer,PC,2005,Action,THQ,0.01,0,0,0,0.02
14088,The Inner World,PC,2013,Adventure,Headup Games,0,0.03,0,0,0.03
14089,The Invincible Iron Man,GBA,2002,Action,Activision,0.03,0.01,0,0,0.04
14090,The Island of Dr. Frankenstein,Wii,2009,Adventure,Storm City Games,0.03,0,0,0,0.03
14091,The Italian Job,PS2,2003,Racing,Eidos Interactive,0.11,0.09,0,0.03,0.23
14092,The Italian Job,XB,2003,Racing,Eidos Interactive,0.06,0.02,0,0,0.08
14093,The Italian Job,GC,2003,Racing,Eidos Interactive,0.03,0.01,0,0,0.03
14094,The Jak and Daxter Collection,PS3,2012,Platform,Sony Computer Entertainment,0.6,0.19,0,0.1,0.89
14095,The King of Fighters 02/03,PS2,2005,Fighting,SNK,0.03,0.03,0,0.01,0.07
14096,The King of Fighters 02/03,XB,2005,Fighting,SNK Playmore,0.02,0.01,0,0,0.03
14097,The King of Fighters 2000,PS2,2002,Fighting,Playmore,0,0,0.04,0,0.04
14098,The King of Fighters 2000/2001,PS2,2003,Fighting,Ignition Entertainment,0.05,0.04,0,0.01,0.11
14099,The King of Fighters 2002: Unlimited Match,PS2,2009,Fighting,SNK Playmore,0,0,0.04,0,0.04
14100,The King of Fighters 2006,PS2,2006,Fighting,Ignition Entertainment,0.01,0.01,0.05,0,0.08
14101,The King of Fighters '94,NG,1994,Fighting,SNK,0,0,0.12,0,0.12
14102,The King of Fighters '94 (CD),NG,1993,Fighting,SNK,0,0,0.14,0,0.14
14103,The King of Fighters '95,PS,1996,Fighting,Sony Computer Entertainment,0,0,0.16,0.01,0.17
14104,The King of Fighters '95,SAT,1995,Fighting,SNK Playmore,0,0,0.28,0,0.28
14105,The King of Fighters '95,NG,1995,Fighting,SNK,0,0,0.2,0,0.2
14106,The King of Fighters '95 (CD),NG,1994,Fighting,SNK,0,0,0.23,0,0.23
14107,The King of Fighters '96,PS,1997,Fighting,SNK,0,0,0.07,0.01,0.08
14108,The King of Fighters '96,SAT,1996,Fighting,SNK,0,0,0.21,0,0.21
14109,The King of Fighters '96,NG,1996,Fighting,SNK,0,0,0.06,0,0.06
14110,The King of Fighters '97,PS,1998,Fighting,SNK,0,0,0.16,0.01,0.17
14111,The King of Fighters '97,SAT,1998,Fighting,SNK,0,0,0.17,0,0.17
14112,The King of Fighters '98 Ultimate Match,PS2,2008,Fighting,Ignition Entertainment,0.04,0.03,0.03,0.01,0.12
14113,The King of Fighters '98: Dream Match Never Ends,PS,1999,Fighting,SNK Playmore,0.05,0.03,0,0.01,0.08
14114,The King of Fighters '99,PS,2000,Fighting,SNK,0,0,0.11,0.01,0.11
14115,The King of Fighters Collection: The Orochi Saga,Wii,2008,Compilation,Ignition Entertainment,0.11,0,0,0.01,0.12
14116,The King of Fighters Collection: The Orochi Saga,PSP,2008,Compilation,Ignition Entertainment,0.07,0,0,0,0.07
14117,The King of Fighters Collection: The Orochi Saga,PS2,2006,Compilation,Ignition Entertainment,0.1,0.08,0.02,0.03,0.22
14118,The King of Fighters EX2: Howling Blood,GBA,2002,Fighting,Marvelous Interactive,0.06,0.02,0,0,0.08
14119,The King of Fighters Kyo,PS,1998,Fighting,SNK Playmore,0,0,0.04,0,0.04
14120,The King of Fighters NeoWave,XB,2006,Fighting,SNK Playmore,0.02,0,0,0,0.02
14121,The King of Fighters Portable '94~'98: Chapter of Orochi,PSP,2010,Fighting,SNK Playmore,0,0,0.03,0,0.03
14122,The King of Fighters 11,PS2,2006,Fighting,Ignition Entertainment,0.07,0.06,0.04,0.02,0.19
14123,The King of Fighters 12,PS3,2009,Fighting,Ignition Entertainment,0.11,0.01,0.03,0.01,0.16
14124,The King of Fighters 12,X360,2009,Fighting,Ignition Entertainment,0.09,0,0.01,0.01,0.11
14125,The King of Fighters 13,X360,2011,Fighting,Rising Star Games,0.23,0.07,0.01,0.03,0.33
14126,The King of Fighters 13,PS3,2011,Fighting,Rising Star Games,0.17,0.07,0.04,0.03,0.31
14127,The King of Fighters 14,PS4,2016,Fighting,Deep Silver,0.04,0.01,0.03,0.01,0.09
14128,The King of Fighters: Dream Match 1999,DC,1999,Fighting,SNK,0,0,0.1,0,0.1
14129,The King of Fighters: Evolution,DC,2000,Fighting,SNK,0,0,0.07,0,0.07
14130,The King of Route 66,PS2,2003,Racing,Sega,0.03,0.02,0,0.01,0.06
14131,The Kore Gang,Wii,2010,Platform,Flashpoint Games,0.04,0,0,0,0.04
14132,The Land Before Time: Big Water Adventure,PS,2002,Platform,TDK Mediactive,0.12,0.08,0,0.01,0.21
14133,The Land Before Time: Great Valley Racing Adventure,PS,2001,Racing,TDK Mediactive,0.05,0.04,0,0.01,0.1
14134,The Land Before Time: Into the Mysterious Beyond,GBA,2006,Platform,Game Factory,0.01,0,0,0,0.01
14135,The Last Airbender,Wii,2010,Action,THQ,0.12,0.07,0,0.02,0.21
14136,The Last Airbender,DS,2010,Action,THQ,0.13,0.04,0,0.01,0.18
14137,The Last Guy,PS3,2009,Action,Sony Computer Entertainment,0,0,0.03,0,0.03
14138,The Last of Us,PS4,2014,Action,Sony Computer Entertainment,1.78,1.87,0.07,0.82,4.55
14139,The Last of Us,PS3,2013,Action,Sony Computer Entertainment Europe,2.41,2.28,0.28,1.01,5.99
14140,The Last Remnant,PC,2009,Role-Playing,Square Enix,0,0.01,0,0,0.01
14141,The Last Remnant,X360,2008,Role-Playing,Square Enix,0.25,0.2,0.18,0.06,0.69
14142,The Last Story,Wii,2011,Role-Playing,Nintendo,0.32,0.13,0.18,0.04,0.68
14143,The Legend of Alon D'ar,PS2,2001,Role-Playing,Ubisoft,0.04,0.03,0,0.01,0.08
14144,The Legend of Dragoon,PS,1999,Role-Playing,Sony Computer Entertainment,0.94,0.44,0.39,0.1,1.86
14145,The Legend of Heroes 2: Prophecy of the Moonlight Witch,PSP,2004,Role-Playing,Namco Bandai Games,0.03,0,0.11,0,0.14
14146,The Legend of Heroes 3: Song of the Ocean,PSP,2006,Role-Playing,Namco Bandai Games,0.03,0,0,0,0.03
14147,The Legend of Heroes 7: The Trail of Blue,PSV,2014,Role-Playing,Nihon Falcom Corporation,0,0,0.06,0,0.06
14148,The Legend of Heroes 7: The Trail of Blue,PSP,2011,Role-Playing,Falcom Corporation,0,0,0.2,0,0.2
14149,The Legend of Heroes 7: The Trail of Blue,PSV,2012,Role-Playing,Falcom Corporation,0,0,0.07,0,0.07
14150,The Legend of Heroes 7: The Trail of Blue,PSP,2010,Role-Playing,Falcom Corporation,0,0,0.16,0,0.16
14151,The Legend of Heroes: A Tear of Vermillion,PSP,2005,Role-Playing,Namco Bandai Games,0.08,0,0,0.01,0.09
14152,The Legend of Heroes: Trails in the Sky First Chapter,PSV,2015,Role-Playing,Kadokawa Shoten,0,0,0.07,0,0.07
14153,The Legend of Heroes: Trails in the Sky First Chapter,PS3,2012,Role-Playing,Falcom Corporation,0,0,0.04,0,0.04
14154,The Legend of Heroes: Trails in the Sky First Chapter,PSP,2006,Role-Playing,Ghostlight,0.1,0.03,0.06,0.03,0.21
14155,The Legend of Heroes: Trails in the Sky SC Evolution,PSV,2015,Role-Playing,Kadokawa Games,0,0,0.03,0,0.03
14156,The Legend of Heroes: Trails in the Sky Second Chapter,PS3,2013,Role-Playing,Falcom Corporation,0,0,0.02,0,0.02
14157,The Legend of Heroes: Trails in the Sky Second Chapter,PSP,2007,Role-Playing,Falcom Corporation,0,0,0.06,0,0.06
14158,The Legend of Heroes: Trails in the Sky Third Chapter,PSV,2016,Role-Playing,Nihon Falcom Corporation,0,0,0.02,0,0.02
14159,The Legend of Heroes: Trails in the Sky Third Chapter,PS3,2013,Role-Playing,Falcom Corporation,0,0,0.01,0,0.01
14160,The Legend of Heroes: Trails in the Sky Third Chapter,PSP,2008,Role-Playing,Falcom Corporation,0,0,0.07,0,0.07
14161,The Legend of Heroes: Trails of Cold Steel,PSV,2013,Role-Playing,Nippon Ichi Software,0.08,0.05,0.14,0.04,0.31
14162,The Legend of Heroes: Trails of Cold Steel,PS3,2013,Role-Playing,Nippon Ichi Software,0.05,0.04,0.12,0.02,0.22
14163,The Legend of Heroes: Trails of Cold Steel 2,PSV,2014,Role-Playing,Nippon Ichi Software,0.02,0,0.13,0.01,0.15
14164,The Legend of Heroes: Trails of Cold Steel 2,PS3,2014,Role-Playing,Nippon Ichi Software,0.01,0,0.11,0,0.12
14165,The Legend of Kage 2,DS,2008,Action,Square Enix,0.07,0,0,0,0.08
14166,The Legend of Korra (3DS),3DS,2014,Strategy,Activision,0.02,0,0,0,0.03
14167,The Legend of Legacy,3DS,2015,Role-Playing,FuRyu,0.11,0.02,0.1,0.01,0.25
14168,The Legend of Spyro: A New Beginning,DS,2006,Platform,Vivendi Games,0.34,0.01,0,0.03,0.38
14169,The Legend of Spyro: A New Beginning,GC,2006,Platform,Vivendi Games,0.15,0.04,0,0.01,0.19
14170,The Legend of Spyro: Dawn of the Dragon,Wii,2008,Platform,Vivendi Games,0.35,0.18,0,0.05,0.58
14171,The Legend of Spyro: Dawn of the Dragon,DS,2008,Platform,Vivendi Games,0.26,0.15,0,0.05,0.46
14172,The Legend of Spyro: Dawn of the Dragon,PS3,2008,Platform,Vivendi Games,0.19,0.19,0,0.08,0.46
14173,The Legend of Spyro: Dawn of the Dragon,PS2,2008,Platform,Vivendi Games,0.12,0.01,0,0.27,0.4
14174,The Legend of Spyro: Dawn of the Dragon,X360,2008,Platform,Vivendi Games,0.16,0.13,0,0.03,0.32
14175,The Legend of Spyro: The Eternal Night,PS2,2007,Platform,Vivendi Games,0.21,0.16,0,0.05,0.42
14176,The Legend of Spyro: The Eternal Night,DS,2007,Platform,Vivendi Games,0.32,0.03,0,0.03,0.37
14177,The Legend of Spyro: The Eternal Night,Wii,2007,Platform,Vivendi Games,0.18,0.02,0,0.02,0.22
14178,The Legend of the Mystical Ninja,SNES,1991,Adventure,Konami Digital Entertainment,0,0,0.48,0,0.48
14179,The Legend of Zelda,NES,1986,Action,Nintendo,3.74,0.93,1.69,0.14,6.51
14180,The Legend of Zelda: A Link Between Worlds,3DS,2013,Action,Nintendo,1.4,0.99,0.46,0.22,3.07
14181,The Legend of Zelda: A Link to the Past,GBA,2002,Action,Nintendo,1.75,0.52,0.33,0.1,2.7
14182,The Legend of Zelda: A Link to the Past,SNES,1991,Action,Nintendo,2.42,0.91,1.15,0.13,4.61
14183,The Legend of Zelda: Four Swords Adventures,GC,2004,Action,Nintendo,0.63,0.16,0,0.02,0.81
14184,The Legend of Zelda: Link's Awakening,GB,1992,Action,Nintendo,2.21,0.96,0.54,0.13,3.83
14185,The Legend of Zelda: Link's Awakening DX,GB,1998,Adventure,Nintendo,1,0.63,0.45,0.13,2.22
14186,The Legend of Zelda: Majora's Mask,N64,2000,Action,Nintendo,1.9,0.67,0.73,0.06,3.36
14187,The Legend of Zelda: Majora's Mask 3D,3DS,2015,Action,Nintendo,1.14,0.54,0.47,0.17,2.32
14188,The Legend of Zelda: Ocarina of Time,3DS,2011,Action,Nintendo,2.03,1.27,0.62,0.3,4.21
14189,The Legend of Zelda: Ocarina of Time,N64,1998,Action,Nintendo,4.1,1.89,1.45,0.16,7.6
14190,The Legend of Zelda: Oracle of Ages,GB,2001,Action,Nintendo,0.92,0.53,0.41,0.06,1.92
14191,The Legend of Zelda: Oracle of Seasons,GB,2001,Adventure,Nintendo,0.87,0.52,0.41,0.06,1.86
14192,The Legend of Zelda: Phantom Hourglass,DS,2007,Action,Nintendo,1.9,1.83,0.95,0.49,5.17
14193,The Legend of Zelda: Skyward Sword,Wii,2011,Action,Nintendo,2.14,1.2,0.37,0.4,4.1
14194,The Legend of Zelda: Spirit Tracks,DS,2009,Action,Nintendo,1.43,0.94,0.74,0.27,3.38
14195,The Legend of Zelda: The Minish Cap,GBA,2004,Action,Nintendo,0.89,0.22,0.22,0.1,1.42
14196,The Legend of Zelda: The Wind Waker,WiiU,2013,Action,Nintendo,0.93,0.57,0.14,0.13,1.77
14197,The Legend of Zelda: The Wind Waker,GC,2002,Action,Nintendo,2.6,0.99,0.89,0.13,4.6
14198,The Legend of Zelda: Tri Force Heroes,3DS,2015,Action,Nintendo,0.52,0.33,0.17,0.08,1.1
